"Glottocode","Family_GLOT_Lv1","Genus","Area_GLOT","Classifiers","Gender","NounClass","dens_lang","dens_fam","dist_river","dist_ocean","elev","elevSD","n_warm_month_2ad","temp_mean_2ad","per_wetqu_2ad","per_cv_2ad","temp_warmqu_2ad","gras_2ad","crop_2ad","pop_2ad"
"hual1241","quec1387",NA,"South America",TRUE,FALSE,FALSE,0.0119047619047619,0,0.00891213999246964,0.0972429131409205,0.341077131336718,0.690506039211607,1,0.800668151447661,0.147479564032698,0.21978021978022,0.699658703071672,0.157604454916052,0.059193642279835,0.00647069436952438
"sout2992","quec1387",NA,"South America",FALSE,FALSE,FALSE,0.0119047619047619,0,0.00891213999246964,0.0972429131409205,0.341077131336718,0.690506039211607,1,0.800668151447661,0.147479564032698,0.21978021978022,0.699658703071672,0.157604454916052,0.059193642279835,0.00647069436952438
"cash1251","pano1259","Panoan","South America",FALSE,FALSE,FALSE,0.0119047619047619,0.142857142857143,0,0.174944636194597,0.0323367124342359,0.120913854771972,1,0.924276169265033,0.215769754768392,0.21978021978022,0.831626848691695,0,0,0.000863089414259407
"ajyi1238","araw1281",NA,"South America",FALSE,TRUE,FALSE,0.0119047619047619,0.142857142857143,0,0.174944636194597,0.0323367124342359,0.120913854771972,1,0.924276169265033,0.215769754768392,0.21978021978022,0.831626848691695,0,0,0.000863089414259407
"culi1244","araw1282","Arauan","South America",FALSE,TRUE,FALSE,0,0,0.0126768120118959,0.313003411588959,0.0447476337558264,0.0148132882313509,1,0.906458797327394,0.271457765667575,0.307692307692308,0.810011376564278,0,0,0.000590417774966983
"apur1254","araw1281","Purus","South America",FALSE,TRUE,FALSE,0,0,0.00891213999246964,0.419271414111288,0.0233940535294405,0.00741948510758229,1,0.910913140311804,0.291893732970027,0.313186813186813,0.81683731513083,0.0091420175775823,0.0771273120895563,0.000291490578672272
"kari1311","tupi1275","Arikem","South America",FALSE,FALSE,FALSE,0,0,0.00891213999246964,0.513553738289241,0.018409442927293,0.0104974280276915,1,0.913140311804009,0.336171662125341,0.340659340659341,0.80773606370876,0,0,0.000204258198322204
"lama1275","atla1278",NA,"Africa",FALSE,FALSE,TRUE,0.0476190476190476,0,0.107590311088819,0.152857233120902,0.0307733737210895,0.0406212090118968,1,0.946547884187082,0.207935967302452,0.428571428571429,0.802047781569966,0.480796484991049,0,0.0234731031788843
"dagb1246","atla1278","Gur","Africa",FALSE,FALSE,FALSE,0.0476190476190476,0,0.107590311088819,0.152857233120902,0.0307733737210895,0.0406212090118968,1,0.946547884187082,0.207935967302452,0.428571428571429,0.802047781569966,0.480796484991049,0,0.0234731031788843
"nawu1242","atla1278",NA,"Africa",FALSE,FALSE,TRUE,0.0476190476190476,0,0.107590311088819,0.152857233120902,0.0307733737210895,0.0406212090118968,1,0.946547884187082,0.207935967302452,0.428571428571429,0.802047781569966,0.480796484991049,0,0.0234731031788843
"gonj1241","atla1278",NA,"Africa",FALSE,FALSE,TRUE,0.0476190476190476,0,0.107590311088819,0.152857233120902,0.0307733737210895,0.0406212090118968,1,0.946547884187082,0.207935967302452,0.428571428571429,0.802047781569966,0.480796484991049,0,0.0234731031788843
"chum1261","atla1278","Kwa","Africa",FALSE,FALSE,TRUE,0.0476190476190476,0,0.107590311088819,0.152857233120902,0.0307733737210895,0.0406212090118968,1,0.946547884187082,0.207935967302452,0.428571428571429,0.802047781569966,0.480796484991049,0,0.0234731031788843
"anii1245","atla1278",NA,"Africa",FALSE,FALSE,TRUE,0.0238095238095238,0,0.0712345751050234,0.146515306216422,0.0686296658431275,0.03798377644701,1,0.926503340757238,0.215599455040872,0.461538461538462,0.77929465301479,0.0159827345358765,0,0.0199323859303212
"food1238","atla1278",NA,"Africa",FALSE,FALSE,TRUE,0.0238095238095238,0,0.0712345751050234,0.146515306216422,0.0686296658431275,0.03798377644701,1,0.926503340757238,0.215599455040872,0.461538461538462,0.77929465301479,0.0159827345358765,0,0.0199323859303212
"yomm1242","atla1278",NA,"Africa",FALSE,FALSE,TRUE,0.0238095238095238,0,0.0712345751050234,0.146515306216422,0.0686296658431275,0.03798377644701,1,0.926503340757238,0.215599455040872,0.461538461538462,0.77929465301479,0.0159827345358765,0,0.0199323859303212
"baat1238","atla1278","Gur","Africa",FALSE,FALSE,TRUE,0.0119047619047619,0.142857142857143,0.0267130181665018,0.13186377559478,0.0663217079972456,0.023216857612814,1,0.917594654788419,0.186137602179837,0.417582417582418,0.777019340159272,0.519872158424082,0.12529536532823,0.020661027510649
"nige1257","indo1319","Creoles and Pidgins","Africa",FALSE,FALSE,FALSE,0.0119047619047619,0.142857142857143,0.0267130181665018,0.13186377559478,0.0663217079972456,0.023216857612814,1,0.917594654788419,0.186137602179837,0.417582417582418,0.777019340159272,0.519872158424082,0.12529536532823,0.020661027510649
"nupe1254","atla1278","Nupoid","Africa",FALSE,FALSE,FALSE,0,0,0,0.157613516252665,0.0197468656414297,0.0440374258283681,1,0.964365256124722,0.206062670299728,0.472527472527473,0.821387940841866,0.477709560078309,0.181543120077492,0.030871868082811
"gbag1258","atla1278","Nupoid","Africa",FALSE,FALSE,FALSE,0.0595238095238095,0,0.019969755643065,0.196351889630347,0.0651234495384988,0.0934020510031947,1,0.926503340757238,0.256982288828338,0.494505494505495,0.789533560864619,0.600416411326084,0.264085354503602,0.0380361228399769
"gbar1246","atla1278",NA,"Africa",FALSE,FALSE,FALSE,0.0595238095238095,0,0.019969755643065,0.196351889630347,0.0651234495384988,0.0934020510031947,1,0.926503340757238,0.256982288828338,0.494505494505495,0.789533560864619,0.600416411326084,0.264085354503602,0.0380361228399769
"gade1242","atla1278","Nupoid","Africa",FALSE,FALSE,TRUE,0.0595238095238095,0,0.019969755643065,0.196351889630347,0.0651234495384988,0.0934020510031947,1,0.926503340757238,0.256982288828338,0.494505494505495,0.789533560864619,0.600416411326084,0.264085354503602,0.0380361228399769
"ebir1243","atla1278","Nupoid","Africa",FALSE,FALSE,FALSE,0.0595238095238095,0,0.019969755643065,0.196351889630347,0.0651234495384988,0.0934020510031947,1,0.926503340757238,0.256982288828338,0.494505494505495,0.789533560864619,0.600416411326084,0.264085354503602,0.0380361228399769
"cori1240","atla1278",NA,"Africa",FALSE,FALSE,TRUE,0.0595238095238095,0,0.019969755643065,0.196351889630347,0.0651234495384988,0.0934020510031947,1,0.926503340757238,0.256982288828338,0.494505494505495,0.789533560864619,0.600416411326084,0.264085354503602,0.0380361228399769
"jjuu1238","atla1278",NA,"Africa",FALSE,FALSE,TRUE,0.0595238095238095,0,0.019969755643065,0.196351889630347,0.0651234495384988,0.0934020510031947,1,0.926503340757238,0.256982288828338,0.494505494505495,0.789533560864619,0.600416411326084,0.264085354503602,0.0380361228399769
"mwag1236","afro1255","West Chadic","Africa",FALSE,FALSE,FALSE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
"cakf1236","afro1255",NA,"Africa",FALSE,TRUE,FALSE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
"eggo1239","atla1278",NA,"Africa",TRUE,FALSE,TRUE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
"liji1238","atla1278",NA,"Africa",FALSE,FALSE,FALSE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
"ngas1240","afro1255","West Chadic","Africa",FALSE,FALSE,FALSE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
"izer1241","atla1278",NA,"Africa",FALSE,FALSE,TRUE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
"tyap1238","atla1278","Platoid","Africa",TRUE,FALSE,TRUE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
"goem1240","afro1255","West Chadic","Africa",TRUE,FALSE,FALSE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
"kofy1242","afro1255",NA,"Africa",FALSE,FALSE,FALSE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
"kani1277","atla1278",NA,"Africa",FALSE,FALSE,FALSE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
"saya1246","afro1255",NA,"Africa",FALSE,FALSE,FALSE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
"mada1282","atla1278","Platoid","Africa",FALSE,FALSE,FALSE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
"fyam1238","atla1278","Platoid","Africa",FALSE,FALSE,FALSE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
"mish1244","afro1255",NA,"Africa",FALSE,FALSE,FALSE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
"yiwo1237","afro1255",NA,"Africa",FALSE,FALSE,FALSE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
"koen1239","afro1255",NA,"Africa",FALSE,FALSE,FALSE,0.178571428571429,0.142857142857143,0.0253598534655765,0.241543102298364,0.137575614084869,0.217586469195995,1,0.927616926503341,0.268051771117166,0.516483516483517,0.795221843003413,0.551611785886929,0.247165500618296,0.0788795781328472
